match_id,radiant_win
6,0.5495
7,0.6832777777777779
10,0.4211666666666667
13,0.729761904761905
16,0.32833333333333337
18,0.5023333333333333
19,0.5591666666666667
24,0.6781666666666666
33,0.4146666666666667
37,0.5581428571428572
41,0.38319047619047625
42,0.6203333333333333
55,0.3468333333333332
60,0.5125000000000001
62,0.7183333333333334
63,0.4158333333333332
64,0.33780952380952384
71,0.4893333333333333
72,0.5006666666666668
83,0.5144999999999998
85,0.6806428571428572
89,0.7471666666666666
92,0.5943333333333334
100,0.6728571428571429
102,0.6853571428571429
108,0.6669999999999999
111,0.5922380952380952
126,0.2608333333333333
130,0.25699999999999995
140,0.7659999999999999
141,0.5586666666666666
152,0.6681666666666666
153,0.47083333333333327
159,0.6108333333333333
160,0.4923333333333333
163,0.5288333333333334
178,0.5776666666666666
179,0.5605833333333333
181,0.558904761904762
196,0.20916666666666664
206,0.2582142857142857
209,0.5808333333333333
216,0.6005
228,0.44616666666666666
230,0.4595
242,0.6956666666666667
245,0.25799999999999995
261,0.29816666666666664
274,0.44666666666666666
282,0.5619999999999999
289,0.4504761904761904
296,0.26200000000000007
297,0.5310000000000001
302,0.49883333333333324
304,0.3175
313,0.6606666666666665
316,0.5487857142857142
317,0.5060000000000001
344,0.5565
348,0.5508333333333333
352,0.5044047619047619
354,0.5306666666666667
361,0.5245000000000001
362,0.4421666666666667
363,0.6506666666666666
365,0.5133333333333333
375,0.43050000000000005
380,0.5313333333333334
384,0.5483333333333333
394,0.7016666666666665
399,0.5574761904761905
404,0.6722500000000001
406,0.5871666666666665
430,0.29166666666666663
432,0.46166666666666667
443,0.5086666666666666
463,0.5033333333333333
467,0.6028095238095239
474,0.4585
488,0.525
502,0.5590714285714286
503,0.3841666666666667
507,0.4560833333333333
508,0.3643333333333334
509,0.47083333333333327
516,0.42073809523809524
528,0.49866666666666665
542,0.5329999999999999
547,0.32116666666666666
552,0.671
555,0.5574999999999999
561,0.7068333333333334
569,0.5641666666666666
575,0.642
576,0.7193333333333335
582,0.18716666666666668
585,0.5443333333333333
586,0.43866666666666654
590,0.6335000000000001
592,0.4788333333333333
598,0.36554761904761895
599,0.441
600,0.7179999999999999
601,0.419
603,0.4638095238095238
617,0.5771904761904761
628,0.44908982683982673
634,0.36316666666666664
635,0.30949999999999994
639,0.4396666666666666
644,0.4994999999999999
646,0.4675
650,0.2238095238095238
659,0.627
663,0.6258333333333332
668,0.474
670,0.42833333333333334
678,0.5828333333333334
679,0.38349999999999995
686,0.6605
694,0.3921666666666666
696,0.7419999999999999
702,0.7350476190476187
709,0.47450000000000003
712,0.43416666666666665
723,0.2845
729,0.43683333333333335
733,0.5833333333333334
735,0.531
737,0.35983333333333334
749,0.37366666666666665
752,0.45649999999999996
767,0.6433571428571428
771,0.505
778,0.6596666666666667
780,0.6335000000000001
790,0.4066666666666666
797,0.41
802,0.47633333333333333
805,0.6051666666666667
807,0.6920000000000001
808,0.5197380952380952
811,0.38866666666666666
815,0.4306666666666667
820,0.7345
838,0.41647619047619044
861,0.33049999999999996
886,0.3235
889,0.3796666666666666
904,0.534
913,0.6412619047619049
928,0.5328333333333333
931,0.544
932,0.41916666666666663
945,0.5583333333333333
953,0.4628333333333334
955,0.5196666666666666
970,0.5400714285714286
972,0.41633333333333333
978,0.4839761904761904
982,0.5775000000000001
983,0.6043333333333334
984,0.38014285714285717
987,0.4635
1000,0.35283333333333333
1006,0.5238333333333334
1014,0.516547619047619
1030,0.6071666666666666
1037,0.5710000000000001
1044,0.5578333333333333
1046,0.6196666666666667
1048,0.42047619047619045
1053,0.6675
1057,0.4700714285714286
1077,0.7555317460317461
1085,0.8205952380952382
1087,0.7268333333333332
1088,0.49066666666666664
1096,0.2373333333333333
1098,0.8431666666666666
1100,0.301
1113,0.6933333333333335
1119,0.6613333333333334
1127,0.4488333333333334
1142,0.43799999999999994
1148,0.4553333333333333
1157,0.24166666666666667
1158,0.5256666666666666
1163,0.554
1167,0.5553333333333335
1168,0.35300000000000004
1181,0.22149999999999997
1183,0.4888571428571429
1191,0.6271666666666667
1192,0.3476666666666667
1198,0.661
1216,0.4746666666666667
1218,0.36283333333333334
1221,0.687904761904762
1222,0.5208333333333335
1225,0.3539999999999999
1226,0.42666666666666664
1230,0.40733333333333327
1242,0.6391666666666667
1247,0.5715000000000001
1253,0.4610000000000001
1259,0.7458333333333332
1271,0.5095
1282,0.36450000000000005
1284,0.8416666666666667
1293,0.5916666666666667
1294,0.6945
1298,0.5068333333333334
1306,0.7648333333333335
